Afghanistan,2018,0.788089090909,Asia
Afghanistan,2019,1.57617818182,Asia
Afghanistan,2020,2.36426727273,Asia
Afghanistan,2021,3.15235636364,Asia
Afghanistan,2022,3.94044545455,Asia
Afghanistan,2023,4.72853454545,Asia
Afghanistan,2024,5.51662363636,Asia
Afghanistan,2025,6.30471272727,Asia
Afghanistan,2026,7.09280181818,Asia
Afghanistan,2027,7.88089090909,Asia
Afghanistan,2028,8.66898,Asia
Afghanistan,2029,9.45706909091,Asia
Afghanistan,2030,10.2451581818,Asia
Afghanistan,2031,11.0332472727,Asia
Afghanistan,2032,11.8213363636,Asia
Afghanistan,2033,12.6094254545,Asia
Afghanistan,2034,13.3975145455,Asia
Afghanistan,2035,14.1856036364,Asia
Afghanistan,2036,14.9736927273,Asia
Afghanistan,2037,15.7617818182,Asia
Afghanistan,2038,16.5498709091,Asia
Afghanistan,2039,17.33796,Asia
Afghanistan,2040,18.1260490909,Asia
Afghanistan,2041,18.9141381818,Asia
Afghanistan,2042,19.7022272727,Asia
Afghanistan,2043,20.4903163636,Asia
Afghanistan,2044,21.2784054545,Asia
Afghanistan,2045,22.0664945455,Asia
Afghanistan,2046,22.8545836364,Asia
Afghanistan,2047,23.6426727273,Asia
Afghanistan,2048,24.4307618182,Asia
Afghanistan,2049,25.2188509091,Asia
Afghanistan,2050,26.00694,Asia
Afghanistan,2051,26.7950290909,Asia
Afghanistan,2052,27.5831181818,Asia
Afghanistan,2053,28.3712072727,Asia
Afghanistan,2054,29.1592963636,Asia
Afghanistan,2055,29.9473854545,Asia
Albania,2018,0.243498181818,Europe
Albania,2019,0.486996363636,Europe
Albania,2020,0.730494545455,Europe
Albania,2021,0.973992727273,Europe
Albania,2022,1.21749090909,Europe
Albania,2023,1.46098909091,Europe
Albania,2024,1.70448727273,Europe
Albania,2025,1.94798545455,Europe
Albania,2026,2.19148363636,Europe
Albania,2027,2.43498181818,Europe
Albania,2028,2.67848,Europe
Albania,2029,2.92197818182,Europe
Albania,2030,3.16547636364,Europe
Albania,2031,3.40897454545,Europe
Albania,2032,3.65247272727,Europe
Albania,2033,3.89597090909,Europe
Albania,2034,4.13946909091,Europe
Albania,2035,4.38296727273,Europe
Albania,2036,4.62646545455,Europe
Albania,2037,4.86996363636,Europe
Albania,2038,5.11346181818,Europe
Albania,2039,5.35696,Europe
Albania,2040,5.60045818182,Europe
Albania,2041,5.84395636364,Europe
Albania,2042,6.08745454545,Europe
Albania,2043,6.33095272727,Europe
Albania,2044,6.57445090909,Europe
Albania,2045,6.81794909091,Europe
Albania,2046,7.06144727273,Europe
Albania,2047,7.30494545455,Europe
Albania,2048,7.54844363636,Europe
Albania,2049,7.79194181818,Europe
Albania,2050,8.03544,Europe
Albania,2051,8.27893818182,Europe
Albania,2052,8.52243636364,Europe
Albania,2053,8.76593454545,Europe
Albania,2054,9.00943272727,Europe
Albania,2055,9.25293090909,Europe
Algeria,2018,4.10151090909,Africa
Algeria,2019,8.20302181818,Africa
Algeria,2020,12.3045327273,Africa
Algeria,2021,16.4060436364,Africa
Algeria,2022,20.5075545455,Africa
Algeria,2023,24.6090654545,Africa
Algeria,2024,28.7105763636,Africa
Algeria,2025,32.8120872727,Africa
Algeria,2026,36.9135981818,Africa
Algeria,2027,41.0151090909,Africa
Algeria,2028,45.11662,Africa
Algeria,2029,49.2181309091,Africa
Algeria,2030,53.3196418182,Africa
Algeria,2031,57.4211527273,Africa
Algeria,2032,61.5226636364,Africa
Algeria,2033,65.6241745455,Africa
Algeria,2034,69.7256854545,Africa
Algeria,2035,73.8271963636,Africa
Algeria,2036,77.9287072727,Africa
Algeria,2037,82.0302181818,Africa
Algeria,2038,86.1317290909,Africa
Algeria,2039,90.23324,Africa
Algeria,2040,94.3347509091,Africa
Algeria,2041,98.4362618182,Africa
Algeria,2042,102.537772727,Africa
Algeria,2043,106.639283636,Africa
Algeria,2044,110.740794545,Africa
Algeria,2045,114.842305455,Africa
Algeria,2046,118.943816364,Africa
Algeria,2047,123.045327273,Africa
Algeria,2048,127.146838182,Africa
Algeria,2049,131.248349091,Africa
Algeria,2050,135.34986,Africa
Algeria,2051,139.451370909,Africa
Algeria,2052,143.552881818,Africa
Algeria,2053,147.654392727,Africa
Algeria,2054,151.755903636,Africa
Algeria,2055,155.857414545,Africa
Andorra,2018,0.00338763636364,Europe
Andorra,2019,0.00677527272727,Europe
Andorra,2020,0.0101629090909,Europe
Andorra,2021,0.0135505454545,Europe
Andorra,2022,0.0169381818182,Europe
Andorra,2023,0.0203258181818,Europe
Andorra,2024,0.0237134545455,Europe
Andorra,2025,0.0271010909091,Europe
Andorra,2026,0.0304887272727,Europe
Andorra,2027,0.0338763636364,Europe
Andorra,2028,0.037264,Europe
Andorra,2029,0.0406516363636,Europe
Andorra,2030,0.0440392727273,Europe
Andorra,2031,0.0474269090909,Europe
Andorra,2032,0.0508145454545,Europe
Andorra,2033,0.0542021818182,Europe
Andorra,2034,0.0575898181818,Europe
Andorra,2035,0.0609774545455,Europe
Andorra,2036,0.0643650909091,Europe
Andorra,2037,0.0677527272727,Europe
Andorra,2038,0.0711403636364,Europe
Andorra,2039,0.074528,Europe
Andorra,2040,0.0779156363636,Europe
Andorra,2041,0.0813032727273,Europe
Andorra,2042,0.0846909090909,Europe
Andorra,2043,0.0880785454545,Europe
Andorra,2044,0.0914661818182,Europe
Andorra,2045,0.0948538181818,Europe
Andorra,2046,0.0982414545455,Europe
Andorra,2047,0.101629090909,Europe
Andorra,2048,0.105016727273,Europe
Andorra,2049,0.108404363636,Europe
Andorra,2050,0.111792,Europe
Andorra,2051,0.115179636364,Europe
Andorra,2052,0.118567272727,Europe
Andorra,2053,0.121954909091,Europe
Andorra,2054,0.125342545455,Europe
Andorra,2055,0.128730181818,Europe
Angola,2018,0.849749090909,Africa
Angola,2019,1.69949818182,Africa
Angola,2020,2.54924727273,Africa
Angola,2021,3.39899636364,Africa
Angola,2022,4.24874545455,Africa
Angola,2023,5.09849454545,Africa
Angola,2024,5.94824363636,Africa
Angola,2025,6.79799272727,Africa
Angola,2026,7.64774181818,Africa
Angola,2027,8.49749090909,Africa
Angola,2028,9.34724,Africa
Angola,2029,10.1969890909,Africa
Angola,2030,11.0467381818,Africa
Angola,2031,11.8964872727,Africa
Angola,2032,12.7462363636,Africa
Angola,2033,13.5959854545,Africa
Angola,2034,14.4457345455,Africa
Angola,2035,15.2954836364,Africa
Angola,2036,16.1452327273,Africa
Angola,2037,16.9949818182,Africa
Angola,2038,17.8447309091,Africa
Angola,2039,18.69448,Africa
Angola,2040,19.5442290909,Africa
Angola,2041,20.3939781818,Africa
Angola,2042,21.2437272727,Africa
Angola,2043,22.0934763636,Africa
Angola,2044,22.9432254545,Africa
Angola,2045,23.7929745455,Africa
Angola,2046,24.6427236364,Africa
Angola,2047,25.4924727273,Africa
Angola,2048,26.3422218182,Africa
Angola,2049,27.1919709091,Africa
Angola,2050,28.04172,Africa
Angola,2051,28.8914690909,Africa
Angola,2052,29.7412181818,Africa
Angola,2053,30.5909672727,Africa
Angola,2054,31.4407163636,Africa
Angola,2055,32.2904654545,Africa
Anguilla,2018,0.00105018181818,North America
Anguilla,2019,0.00210036363636,North America
Anguilla,2020,0.00315054545455,North America
Anguilla,2021,0.00420072727273,North America
Anguilla,2022,0.00525090909091,North America
Anguilla,2023,0.00630109090909,North America
Anguilla,2024,0.00735127272727,North America
Anguilla,2025,0.00840145454545,North America
Anguilla,2026,0.00945163636364,North America
Anguilla,2027,0.0105018181818,North America
Anguilla,2028,0.011552,North America
Anguilla,2029,0.0126021818182,North America
Anguilla,2030,0.0136523636364,North America
Anguilla,2031,0.0147025454545,North America
Anguilla,2032,0.0157527272727,North America
Anguilla,2033,0.0168029090909,North America
Anguilla,2034,0.0178530909091,North America
Anguilla,2035,0.0189032727273,North America
Anguilla,2036,0.0199534545455,North America
Anguilla,2037,0.0210036363636,North America
Anguilla,2038,0.0220538181818,North America
Anguilla,2039,0.023104,North America
Anguilla,2040,0.0241541818182,North America
Anguilla,2041,0.0252043636364,North America
Anguilla,2042,0.0262545454545,North America
Anguilla,2043,0.0273047272727,North America
Anguilla,2044,0.0283549090909,North America
Anguilla,2045,0.0294050909091,North America
Anguilla,2046,0.0304552727273,North America
Anguilla,2047,0.0315054545455,North America
Anguilla,2048,0.0325556363636,North America
Anguilla,2049,0.0336058181818,North America
Anguilla,2050,0.034656,North America
Anguilla,2051,0.0357061818182,North America
Anguilla,2052,0.0367563636364,North America
Anguilla,2053,0.0378065454545,North America
Anguilla,2054,0.0388567272727,North America
Anguilla,2055,0.0399069090909,North America
Antigua and Barbuda,2018,0.00833836363636,North America
Antigua and Barbuda,2019,0.0166767272727,North America
Antigua and Barbuda,2020,0.0250150909091,North America
Antigua and Barbuda,2021,0.0333534545455,North America
Antigua and Barbuda,2022,0.0416918181818,North America
Antigua and Barbuda,2023,0.0500301818182,North America
Antigua and Barbuda,2024,0.0583685454545,North America
Antigua and Barbuda,2025,0.0667069090909,North America
Antigua and Barbuda,2026,0.0750452727273,North America
Antigua and Barbuda,2027,0.0833836363636,North America
Antigua and Barbuda,2028,0.091722,North America
Antigua and Barbuda,2029,0.100060363636,North America
Antigua and Barbuda,2030,0.108398727273,North America
Antigua and Barbuda,2031,0.116737090909,North America
Antigua and Barbuda,2032,0.125075454545,North America
Antigua and Barbuda,2033,0.133413818182,North America
